SKU,Product Name,Branch,Qty,Value
P_EW-INT,edel+white Intensive Flosserbrush,ESV,1,220
P_EW-INT,edel+white Intensive Flosserbrush,EMB,3,660
P_EW-INT,edel+white Intensive Flosserbrush,EMQ,1,220
P_EW-INT,edel+white Intensive Flosserbrush,TCC,1,220
P_EW-INT,edel+white Intensive Flosserbrush,EMB,1,209
P_EW-INT,edel+white Intensive Flosserbrush,ESV,1,209
P_EW-INT,edel+white Intensive Flosserbrush,EMB,5,1100
P_EW-INT,edel+white Intensive Flosserbrush,ESV,2,418
P_EW-INT,edel+white Intensive Flosserbrush,ESV,2,396
P_EW-INT,edel+white Intensive Flosserbrush,EMQ,1,220
P_EW-INT,edel+white Intensive Flosserbrush,ESV,2,440
P_EW-INT,edel+white Intensive Flosserbrush,EMB,2,418
P_EW-INT,edel+white Intensive Flosserbrush,EMQ,2,440
P_EW-INT,edel+white Intensive Flosserbrush,RM9,3,660
P_EW-INT,edel+white Intensive Flosserbrush,EMB,1,209
P_EW-INT,edel+white Intensive Flosserbrush,EMQ,6,1320
P_EW-INT,edel+white Intensive Flosserbrush,EMB,3,660
P_EW-INT,edel+white Intensive Flosserbrush,RM9,1,220
P_EW-INT,edel+white Intensive Flosserbrush,EMQ,5,1089
P_EW-INT,edel+white Intensive Flosserbrush,EMB,1,220
P_EW-INT,edel+white Intensive Flosserbrush,EMQ,1,0
P_EW-INT,edel+white Intensive Flosserbrush,ESV,2,440
P_EW-INT,edel+white Intensive Flosserbrush,MGB,3,660
P_EW-INT,edel+white Intensive Flosserbrush,SAM,2,440
P_EW-INT,edel+white Intensive Flosserbrush,EMQ,1,220
P_EW-INT,edel+white Intensive Flosserbrush,ESV,1,220
P_EW-INT,edel+white Intensive Flosserbrush,MGB,1,220
P_EW-INT,edel+white Intensive Flosserbrush,TCC,1,220
P_EW-INT,edel+white Intensive Flosserbrush,EW Official,2,440
P_EW-INT,edel+white Intensive Flosserbrush,Lazada,1,220
P_EW-INT,edel+white Intensive Flosserbrush,EMB,3,660
P_EW-INT,edel+white Intensive Flosserbrush,EMQ,4,880
P_EW-INT,edel+white Intensive Flosserbrush,ESV,2,418
P_EW-INT,edel+white Intensive Flosserbrush,MGB,4,825
P_EW-INT,edel+white Intensive Flosserbrush,TCC,1,0
P_EW-INT,edel+white Intensive Flosserbrush,EMQ,1,220
P_EW-INT,edel+white Intensive Flosserbrush,ESV,2,220
P_EW-INT,edel+white Intensive Flosserbrush,EW Official,1,220
P_EW-INT,edel+white Intensive Flosserbrush,MGB,6,440
P_EW-INT,edel+white Intensive Flosserbrush,TCC,1,220
P_EW-INT,edel+white Intensive Flosserbrush,EMQ,2,440
P_EW-INT,edel+white Intensive Flosserbrush,ESV,1,209
P_EW-INT,edel+white Intensive Flosserbrush,Lazada,1,213.4
P_EW-INT,edel+white Intensive Flosserbrush,MGB,9,1936
P_EW-PO,edel+white Pro-Ortho,SAM,1,213.75
P_EW-PO,edel+white Pro-Ortho,EMB,1,202.5
P_EW-PO,edel+white Pro-Ortho,MGB,3,675
P_EW-PO,edel+white Pro-Ortho,RM9,2,450
P_EW-PO,edel+white Pro-Ortho,SAM,1,213.75
P_EW-PO,edel+white Pro-Ortho,MGB,2,450
P_EW-PO,edel+white Pro-Ortho,MGB,4,855
P_EW-PO,edel+white Pro-Ortho,TCC,2,450
P_EW-PO,edel+white Pro-Ortho,ESV,1,225
P_EW-PO,edel+white Pro-Ortho,SAM,1,225
P_EW-PO,edel+white Pro-Ortho,TCC,1,225
P_EW-PO,edel+white Pro-Ortho,MGB,1,213.75
P_EW-PO,edel+white Pro-Ortho,ESV,1,213.75
P_EW-PO,edel+white Pro-Ortho,MGB,1,225
P_EW-PO,edel+white Pro-Ortho,SAM,1,213.75
P_EW-PO,edel+white Pro-Ortho,EW Official,2,450
P_EW-PO,edel+white Pro-Ortho,ESV,1,225
P_EW-PO,edel+white Pro-Ortho,EMB,1,213.75
P_EW-PO,edel+white Pro-Ortho,RM9,3,641.25
P_EW-PO,edel+white Pro-Ortho,EW Official,1,225
P_EW-PO,edel+white Pro-Ortho,EMQ,1,225
P_EW-PO,edel+white Pro-Ortho,SAM,1,225
P_EW-PO,edel+white Pro-Ortho,ESV,1,225
P_EW-PO,edel+white Pro-Ortho,EMB,1,213.75
P_EW-PO,edel+white Pro-Ortho,MGB,3,663.75
P_EW-PO,edel+white Pro-Ortho,TCC,1,213.75
P_EW-PO,edel+white Pro-Ortho,MGB,2,438.75
P_EW-PO,edel+white Pro-Ortho,RM9,1,213.75
P_EW-PO,edel+white Pro-Ortho,TCC,1,213.75
P_EW-PO,edel+white Pro-Ortho,EMB,1,225
P_EW-PO,edel+white Pro-Ortho,ESV,1,225
P_EW-PO,edel+white Pro-Ortho,MGB,1,225
P_EW-PO,edel+white Pro-Ortho,RM9,1,225
P_EW-PO,edel+white Pro-Ortho,SAM,1,225
P_EW-PO,edel+white Pro-Ortho,Lazada,1,218.25
P_EW-Refill-DC,edel+white Dual Clean Refill (2 pcs),EMB,1,590
P_EW-Refill-DC,edel+white Dual Clean Refill (2 pcs),SAM,1,531
P_EW-Refill-DC,edel+white Dual Clean Refill (2 pcs),RM9,1,590
P_EW-Refill-DC,edel+white Dual Clean Refill (2 pcs),Shopee,1,590
P_EW-Refill-DC,edel+white Dual Clean Refill (2 pcs),EW Official,1,590
P_EW-Refill-DC,edel+white Dual Clean Refill (2 pcs),MGB,1,560.5
P_EW-Refill-DC,edel+white Dual Clean Refill (2 pcs),SAM,1,590
P_EW-Refill-DC,edel+white Dual Clean Refill (2 pcs),EMB,1,590
P_EW-Refill-DC,edel+white Dual Clean Refill (2 pcs),EMB,1,590
P_EW-Refill-DC,edel+white Dual Clean Refill (2 pcs),MGB,2,1180
P_EW-Refill-TF,edel+white Target & Focus Refill (2 pcs),EMB,1,590
P_EW-Refill-WH,edel+white Whitening Refill (2 pcs),EMB,1,590
P_EW-Refill-WH,edel+white Whitening Refill (2 pcs),SAM,2,1062
P_EW-Refill-WH,edel+white Whitening Refill (2 pcs),EMB,1,590
P_EW-Refill-WH,edel+white Whitening Refill (2 pcs),EW Official,1,590
P_EW-SE,edel+white Stain Eraser,TCC,1,275
P_EW-SE,edel+white Stain Eraser,EMB,1,261.25
P_EW-SE,edel+white Stain Eraser,EMQ,2,522.5
P_EW-SE,edel+white Stain Eraser,EW Official,4,1100
P_EW-SE,edel+white Stain Eraser,SAM,1,261.25
P_EW-SE,edel+white Stain Eraser,TCC,2,536.25
P_EW-SE,edel+white Stain Eraser,EMB,1,261.25
P_EW-SE,edel+white Stain Eraser,ESV,2,550
P_EW-SE,edel+white Stain Eraser,MGB,1,275
P_EW-SE,edel+white Stain Eraser,Shopee,1,275
P_EW-SE,edel+white Stain Eraser,LINE,5,1200
P_EW-SE,edel+white Stain Eraser,Shopee,1,275
P_EW-SE,edel+white Stain Eraser,TCC,1,275
P_EW-SE,edel+white Stain Eraser,EMB,2,522.5
P_EW-SE,edel+white Stain Eraser,EW Official,1,275
P_EW-SE,edel+white Stain Eraser,Lazada,1,275
P_EW-SE,edel+white Stain Eraser,RM9,1,275
P_EW-SE,edel+white Stain Eraser,EMB,1,261.25
P_EW-SE,edel+white Stain Eraser,LINE,2,480
P_EW-SE,edel+white Stain Eraser,TCC,1,275
P_EW-SE,edel+white Stain Eraser,ESV,2,550
P_EW-SE,edel+white Stain Eraser,LINE,5,1235
P_EW-SE,edel+white Stain Eraser,MGB,1,275
P_EW-SE,edel+white Stain Eraser,TCC,1,275
P_EW-SE,edel+white Stain Eraser,TCC,2,550
P_EW-SE,edel+white Stain Eraser,EMB,1,261.25
P_EW-SE,edel+white Stain Eraser,ESV,2,550
P_EW-SE,edel+white Stain Eraser,EMB,3,825
P_EW-SE,edel+white Stain Eraser,MGB,1,275
P_EW-SE,edel+white Stain Eraser,EMB,1,261.25
P_EW-SE,edel+white Stain Eraser,EMQ,1,275
P_EW-SE,edel+white Stain Eraser,MGB,1,275
P_EW-SE,edel+white Stain Eraser,TCC,3,825
P_EW-SE,edel+white Stain Eraser,EMB,3,825
P_EW-SE,edel+white Stain Eraser,MGB,1,275
P_EW-SE,edel+white Stain Eraser,Shopee,1,275
P_EW-SE,edel+white Stain Eraser,EMQ,1,275
P_EW-SE,edel+white Stain Eraser,EW Official,1,275
P_EW-SE,edel+white Stain Eraser,MGB,3,783.75
P_EW-SE,edel+white Stain Eraser,ESV,1,275
P_EW-SE,edel+white Stain Eraser,MGB,1,261.25
P_EW-SE,edel+white Stain Eraser,TCC,1,275
P_EW-SE,edel+white Stain Eraser,EMB,1,275
P_EW-SE,edel+white Stain Eraser,LINE,4,1100
P_EW-SE,edel+white Stain Eraser,EMB,1,275
P_EW-SE,edel+white Stain Eraser,MGB,2,550
P_EW-SE,edel+white Stain Eraser,EMQ,1,261.25
P_EW-SE,edel+white Stain Eraser,MGB,4,1100
P_EW-SE,edel+white Stain Eraser,SAM,2,522.5
P_EW-SE,edel+white Stain Eraser,EMB,2,550
P_EW-SE,edel+white Stain Eraser,ESV,2,495
P_EW-SE,edel+white Stain Eraser,EW Official,1,275
P_EW-SE,edel+white Stain Eraser,MGB,1,275
P_EW-SE,edel+white Stain Eraser,RM9,1,275
P_EW-SE,edel+white Stain Eraser,MGB,1,275
P_EW-SE,edel+white Stain Eraser,Lazada,1,240.6767
P_EW-SE,edel+white Stain Eraser,RM9,4,1100
P_EW-SE,edel+white Stain Eraser,TCC,2,550
P_EW-SE,edel+white Stain Eraser,Lazada,1,235.7143
P_EW-SE,edel+white Stain Eraser,MGB,2,550
P_EW-SE,edel+white Stain Eraser,TCC,2,536.25
P_EW-SE,edel+white Stain Eraser,ESV,1,275
P_EW-SE,edel+white Stain Eraser,MGB,4,1086.25
P_EW-SE,edel+white Stain Eraser,Shopee,1,275
P_EW-SE,edel+white Stain Eraser,EMQ,1,261.25
P_EW-SE,edel+white Stain Eraser,ESV,2,550
P_EW-SE,edel+white Stain Eraser,MGB,3,797.5
P_EW-SE,edel+white Stain Eraser,EMB,2,522.5
P_EW-SE,edel+white Stain Eraser,EW Official,1,275
P_EW-SE,edel+white Stain Eraser,MGB,1,275
P_EW-SE,edel+white Stain Eraser,RM9,1,275
P_EW-SE,edel+white Stain Eraser,EMB,1,261.25
P_EW-SE,edel+white Stain Eraser,EMQ,4,1100
P_EW-SE,edel+white Stain Eraser,ESV,1,275
P_EW-SE,edel+white Stain Eraser,EW Official,1,275
P_EW-SE,edel+white Stain Eraser,MGB,1,275
P_EW-SE,edel+white Stain Eraser,ESV,2,550
P_EW-SE,edel+white Stain Eraser,EMB,1,275
P_EW-SE,edel+white Stain Eraser,LINE,1,275
P_EW-SE,edel+white Stain Eraser,RM9,1,275
P_EW-SE,edel+white Stain Eraser,EMB,2,550
P_EW-SE,edel+white Stain Eraser,ESV,1,261.25
P_EW-SE,edel+white Stain Eraser,MGB,5,1278.75
P_EW-SE,edel+white Stain Eraser,RM9,1,247.5
P_EW-SE,edel+white Stain Eraser,EMB,2,550
P_EW-SE,edel+white Stain Eraser,EMQ,1,275
P_EW-SE,edel+white Stain Eraser,Lazada,1,266.75
P_EW-SE,edel+white Stain Eraser,Shopee,2,523.1203
P_EW-SE,edel+white Stain Eraser,TCC,3,811.25
P_EW-SF,edel+white SuperSoft Floss 50 strands,EMQ,1,229
P_EW-SF,edel+white SuperSoft Floss 50 strands,EW Official,1,229
P_EW-SF,edel+white SuperSoft Floss 50 strands,EW Official,1,229
P_EW-SF,edel+white SuperSoft Floss 50 strands,TCC,1,217.55
P_EW-SF,edel+white SuperSoft Floss 50 strands,EW Official,2,458
P_EW-SF,edel+white SuperSoft Floss 50 strands,EW Official,1,229
P_EW-SF,edel+white SuperSoft Floss 50 strands,EMB,2,412.2
P_EW-SF,edel+white SuperSoft Floss 50 strands,EMB,1,229
P_EW-SF,edel+white SuperSoft Floss 50 strands,MGB,1,229
P_EW-SF,edel+white SuperSoft Floss 50 strands,EMB,1,229
P_EW-SF,edel+white SuperSoft Floss 50 strands,EMB,1,229
P_EW-SF,edel+white SuperSoft Floss 50 strands,MGB,2,446.55
P_EW-SF,edel+white SuperSoft Floss 50 strands,EW Official,1,229
P_EW-SF,edel+white SuperSoft Floss 50 strands,MGB,1,229
P_EW-SF,edel+white SuperSoft Floss 50 strands,MGB,1,217.55
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMB,3,1131
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,LINE,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMQ,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EW Official,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,MGB,1,370.5
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,RM9,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,SAM,2,702
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EW Official,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,RM9,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,Shopee,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMQ,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EW Official,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,LINE,2,721.5
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,RM9,3,741
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMQ,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,RM9,1,370.5
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,Shopee,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,ฝ่ายขาย,6,0
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMB,2,741
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,LINE MyShop,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMB,2,741
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMB,1,370.5
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,ESV,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,MGB,1,370.5
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EW Official,2,780
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,Shopee,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMQ,2,780
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EW Official,3,1170
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,Shopee,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,RM9,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,Shopee,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EW Official,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,ESV,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,SAM,1,370.5
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,ESV,1,370.5
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EW Official,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,Lazada,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,SAM,1,370.5
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,TikTok,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,Lazada,1,341.3233
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,Lazada,4,1445.786
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,RM9,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,RM9,1,370.5
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,RM9,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,SAM,1,0
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,LINE,2,780
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,LINE MyShop,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,RM9,2,780
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMB,2,780
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,ESV,1,370.5
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,Lazada,1,370.5
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,RM9,1,0
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,Shopee,1,370
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMB,1,370.5
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMB,2,780
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,LINE,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMB,2,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EMB,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,ESV,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,EW Official,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,LINE,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,RM9,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,LINE MyShop,1,390
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,Shopee,1,351.8797
P_EW-TW75,edel+white Anti-Plaque + Whitening 75 ml.,TCC,1,370.5
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,8,1276
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,4,858
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,LINE MyShop,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,0
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,20,3707
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,6,1056
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,3,220
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,8,1419
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,5,869
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,12,2618
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,5,1089
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,3,638
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,2,422.71
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,0
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,2,0
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,LINE,3,555
P_EW-US,edel+white UltraSoft Flosserbrush,Lazada,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,220
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,7,1529
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,3,649
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,LINE,3,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,LINE,1,185
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,5,1100
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,4,627
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,LINE,4,880
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,3,649
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,3,627
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,1,202.71
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,3,440
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,4,660
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,4,649
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,8,1705
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,8,1089
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,3,440
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,6,1298
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,2,220
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,4,418
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,5,1100
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,4,0
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,4,220
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,3,649
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,220
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,6,1320
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,12,2376
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,2,418
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,3,209
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,0
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,11,2266
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,6,1287
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,1,210
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,1,0
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,4,880
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,2,405.4201
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,8,1738
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,0
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,4,880
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,18,3036
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,3,440
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,6,1045
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,11,2387
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,5,1034
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,LINE MyShop,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,Lazada,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,11,2178
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,5,440
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,0
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,5,1056
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,4,220
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,24,4026
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,4,660
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,LINE MyShop,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,14,3080
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,5,220
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,7,1320
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,LINE,1,0
P_EW-US,edel+white UltraSoft Flosserbrush,Lazada,6,1254
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,3,440
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,9,1485
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,5,1089
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,2,0
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,2,396
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,3,440
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,5,1100
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,7,1441
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,6,1287
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,2,440
